,0,1,2,3,4,5,6,7
0,54.193331336663725,53.20352709418616,50.316363122102125,52.54295897485117,64.31146092897801,43.548811886919445,42.86930804340636,49.94408090333033
1,46.89754166241323,46.21915498008754,50.27810565282243,58.427816172665516,55.12305104785642,52.04665036110321,56.149866179120664,53.283239481020814
2,53.980429033823825,50.190334503453826,49.0172320219023,44.3986924439983,50.662100410378805,55.895219203991516,63.25450709506598,50.41650213047513
3,59.58989744104845,51.66384472468901,50.22033628223557,46.67982643922299,60.55147210461976,43.93951931446359,48.41207215189314,51.31706137019884
4,38.48632065543074,62.3011864893774,52.379068551844895,50.52781726366022,50.136838568457634,50.517153770337636,47.89748977004482,58.076897215939766
5,50.80970313970653,51.12716105283586,58.81747800709216,67.02215153665676,54.393470628202465,49.38566685804448,39.331228548019624,56.15853715443859
6,51.459310849673294,45.824143218848185,52.36119167396666,46.2167952078755,50.5290357366798,54.953655156395826,52.37935754446115,59.36525550174879
7,59.23481792070438,64.54344963925632,52.503992080816445,41.00859281271168,45.41167990168067,40.87945278209808,58.303218675055724,42.776434428666775
8,57.044973674091985,60.491444415763375,53.591186269871415,55.96952760572136,48.16652418127224,49.81315910617993,45.06350896304159,51.395812173080685
9,57.191723731762906,62.03958308325967,48.95856667395766,47.684494305003284,54.005903749728176,56.64354062026207,40.207151607147594,57.33120515884344
10,36.92948963383409,44.48244607753708,54.90512648308146,46.51248131784718,62.47656226816153,59.177042895393356,50.658717261628695,59.31623189378234
11,58.61196513083349,58.01895458387536,51.95539114413701,51.760654778283765,45.25984740424442,48.5501736834023,49.34463843848053,48.303527899369904
12,53.410839550568575,52.64923295548656,54.72234795350921,47.48902758297132,51.08470588195345,59.01197352437331,47.045898309860654,48.47356714760634
13,39.01340468492213,55.72646794466631,56.927264933854836,55.750058959694506,55.36029093519373,40.513581435962166,50.23205671495576,52.1986375041918
14,61.04179531058083,50.93977002814512,43.50832063033379,40.50727124385826,57.12470898759239,45.6696959101456,59.17490559607796,53.43255388757324
15,52.05930190405069,55.208106454112205,52.339815996030275,43.641299655671816,55.273535113026874,57.50794880348775,46.764964685474546,62.3554711409215
16,48.3335311040211,57.9781197514838,50.47630935180956,44.64313640102549,51.80944153379452,45.87894951274992,47.86240504488015,59.77418297163319
17,55.81807085407792,52.08606335139071,47.518812166126395,50.53148552675822,50.986986279090075,56.020586884982656,51.56851135372892,55.7416321025287
18,59.73810337456364,51.67018874305532,49.35314234530153,47.978313792726716,55.22975269080765,57.41021552740495,51.51407560091823,49.18531940280684
