,0,1,2,3,4,5,6,7
0,71.92977258858512,58.48179811275245,75.12065832455218,63.356060139965244,77.2464929845568,67.54569057570725,48.49834365944557,60.00511766635893
1,67.1406298328692,57.8060717373113,70.50477137361499,61.104633662368556,77.49242842023237,69.88765411064091,60.697036495840244,63.85335077808212
2,72.71839706647279,65.53458803639299,66.97697398634718,62.276046883202106,70.49213847369332,73.99733719948455,65.64720883163298,64.29200827274572
3,61.246356527361236,70.77133316633952,64.20686280047099,63.298141421803244,77.91631054913519,54.59430883228489,59.778735132908494,68.71231876907393
4,55.41084362392614,59.15006596271558,70.97213295807671,61.6051203439967,74.7347886205535,74.15705408800558,65.36277854095472,62.492079667259176
5,63.40306131047439,61.29384044926441,71.22292687949366,66.31808006428896,68.66626686793663,61.3186674931391,56.66313936971654,65.30365366209952
6,61.838288663849845,58.05086641123045,72.40830921645437,59.42230744033064,79.02740358709542,61.88801216353704,60.28179278269715,66.60395417157785
7,61.41604702752627,88.7052825363333,62.99829516029844,55.0345473192229,63.79452391937813,65.96206526876448,62.81646153775776,56.80874361858231
8,76.19536769748733,76.56947205578625,66.6697950966654,64.77252496678673,65.61598075169263,59.2056676484323,50.37175303355481,63.456198829329466
9,79.97381627017083,61.675173759027146,57.12664701036595,63.35093714931708,67.16200309677303,66.38598423176612,52.129731512035946,69.75844146909843
10,47.93503594151191,56.963093297690065,71.89880313272344,57.786848267505874,77.47271851083246,69.16839432596012,64.65399137012133,84.17854409954842
11,71.15067092850242,60.74338677614841,71.9682061658547,67.04276521209111,54.357332611165155,65.67298074680656,67.2851143685756,64.10485361503419
12,67.9258945538407,62.95411427348404,69.58131241411937,53.890667792228676,65.13232811137325,74.67505518686308,68.15984265665914,61.39767319807491
13,51.137776139742655,75.47498272525647,67.88907406574972,72.82158925465893,79.91560092541496,53.790437700928976,56.15670472062909,61.52945230335079
14,69.92964755893642,77.26718815442459,65.34048467402438,52.27598055395584,62.74595771403213,64.461492607528,63.310449976546224,61.76619903394482
15,62.018068320982195,63.5935417958408,82.70877077785732,52.18339783478082,56.931560914303496,70.53407586416212,57.32081093473621,84.24113003670881
16,72.49350221968291,73.29599127713337,61.44315833224787,62.35196408789152,63.876115469652476,65.46672191238872,51.91799715642782,67.58986647784282
17,58.63099650454886,71.23680171946543,58.02152767503776,66.43582074841517,71.34853386561014,67.92037463369186,71.21584903210423,64.62182836106261
18,80.6528794667519,60.18156980686805,62.55294347424556,57.057970367319186,61.96428712679292,79.8818329536836,66.1503072684725,53.59337867133176
19,60.178884895894356,62.13374839452307,69.76657048783508,69.09055364381302,72.76233674317962,51.6066150402593,77.67061324916818,50.833486851648985
20,53.112738299316916,66.74231049254354,44.10392901186566,67.3599905117372,73.58208225040418,83.83074694675497,71.04148429053365,60.19462665786934
