,0,1,2,3,4,5,6,7
0,85.53417884416666,35.14079744935533,102.01421112598787,53.45752334272176,109.82003900367235,70.46751982014611,1e-05,40.420457754906366
1,70.28109540404405,28.922671971412537,83.35359863179146,46.47256738404956,109.76895655511383,77.87499770779914,40.477404223112075,56.10488968450123
2,86.94032930573137,56.516219636958,62.67018595876602,44.37196878971395,80.55634272778225,90.4130469790905,58.516722211051245,54.29622736400035
3,45.783181554893716,87.87183900433523,56.980664148797956,54.335365807398595,116.14711700994901,20.62508521320695,43.002112886893904,76.72159637303062
4,23.259840230782174,37.79802483787016,85.18493262911633,46.27364173799346,101.92028584388841,98.02221761951421,62.09082367758088,51.446485870759744
5,63.151733132383825,49.90404715705592,91.9652011756073,71.77260054713891,81.60716154393921,50.1636609344024,30.820636460773095,65.95939576609892
6,50.54209636078341,35.341811182929156,93.5721276359179,39.27478035208754,118.98577256083766,48.46123338404808,45.303820438101305,68.93658367448197
7,48.258170506281736,156.03096416082963,52.85676470372175,21.805911205085895,56.138047595079904,66.89846283522611,49.662877188880344,29.520129360438364
8,107.45080005776177,104.92262794741632,66.42113651145203,60.43022741821403,62.004665282959635,37.44912894348708,2.4067775062407377,57.42291939738483
9,122.75108853007883,48.400227914076304,31.24254075173252,54.85793589372366,72.02014897329241,67.60342001946765,10.70405064626387,84.92625363535221
10,1e-05,24.568515300212024,80.89037995781483,27.522139264166718,106.11216985742925,73.02027185296603,52.54116011345651,130.85387068946554
11,87.68639714073461,47.317124766297525,91.50031453663043,69.982982104495,18.683364996372788,63.10447733173267,72.789426383464,59.218395057472435
12,76.09084604442303,55.75584341152081,76.78084778695111,17.206263429611035,63.45443816556185,98.48952653118184,77.05297615166795,45.14384909685405
13,4.352575777483068,101.5817627795664,73.13850941025937,90.44280643533375,122.6577748575118,16.136806652554856,23.383013065630006,47.40532655668584
14,83.85138158488103,115.42236970487495,65.49718388715758,10.410686375651773,52.456013526884945,61.355174045942746,56.570856653103526,52.55617099009473
15,44.10365070721208,51.45118381919763,125.6810118077272,8.032808102976723,22.477395154560767,77.18031951748144,23.79368103602337,131.11820713111177
